QALD2_te-72	In which U.S. state is Area 51 located?	located	
QALD2_te-72	In which U.S. state is Area 51 located?	state area	
QALD2_te-72	In which U.S. state is Area 51 located?	area 51	
QALD2_te-72	In which U.S. state is Area 51 located?	51 located	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	daughters	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	british	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	earls	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	died	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	place	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	born	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	daughters british	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	british earls	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	earls died	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	died place	
QALD2_te-75	Which daughters of British earls died in the same place they were born in?	place born	
QALD2_te-76	List the children of Margaret Thatcher.	list	
QALD2_te-76	List the children of Margaret Thatcher.	children	
QALD2_te-76	List the children of Margaret Thatcher.	margaret	
QALD2_te-76	List the children of Margaret Thatcher.	thatcher	
QALD2_te-76	List the children of Margaret Thatcher.	list children	
QALD2_te-76	List the children of Margaret Thatcher.	children margaret	
QALD2_te-76	List the children of Margaret Thatcher.	margaret thatcher	
QALD2_te-77	Who was called Scarface?	called	
QALD2_te-77	Who was called Scarface?	scarface	
QALD2_te-77	Who was called Scarface?	called scarface	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	give	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	books	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	william	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	goldman	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	300	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	pages	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	give books	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	books william	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	william goldman	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	goldman 300	
QALD2_te-80	Give me all books by William Goldman with more than 300 pages.	300 pages	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	books	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	kerouac	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	published	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	viking	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	press	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	books kerouac	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	kerouac published	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	published viking	
QALD2_te-81	Which books by Kerouac were published by Viking Press?	viking press	
QALD2_te-82	Give me a list of all American inventions.	give	
QALD2_te-82	Give me a list of all American inventions.	list	
QALD2_te-82	Give me a list of all American inventions.	american	
QALD2_te-82	Give me a list of all American inventions.	inventions	
QALD2_te-82	Give me a list of all American inventions.	give list	
QALD2_te-82	Give me a list of all American inventions.	list american	
QALD2_te-82	Give me a list of all American inventions.	american inventions	
QALD2_te-84	Who created the comic Captain America?	created	
QALD2_te-84	Who created the comic Captain America?	comic	
QALD2_te-84	Who created the comic Captain America?	captain	
QALD2_te-84	Who created the comic Captain America?	america	
QALD2_te-84	Who created the comic Captain America?	created comic	
QALD2_te-84	Who created the comic Captain America?	comic captain	
QALD2_te-84	Who created the comic Captain America?	captain america	
QALD2_te-86	What is the largest city in Australia?	largest	
QALD2_te-86	What is the largest city in Australia?	city	
QALD2_te-86	What is the largest city in Australia?	australia	
QALD2_te-86	What is the largest city in Australia?	largest city	
QALD2_te-86	What is the largest city in Australia?	city australia	
QALD2_te-87	Who composed the music for Harold and Maude?	composed	
QALD2_te-87	Who composed the music for Harold and Maude?	music	
QALD2_te-87	Who composed the music for Harold and Maude?	harold	
QALD2_te-87	Who composed the music for Harold and Maude?	maude	
QALD2_te-87	Who composed the music for Harold and Maude?	composed music	
QALD2_te-87	Who composed the music for Harold and Maude?	music harold	
QALD2_te-87	Who composed the music for Harold and Maude?	harold maude	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	films	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	starring	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	clint	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	eastwood	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	did	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	direct	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	films starring	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	starring clint	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	clint eastwood	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	eastwood did	
QALD2_te-88	Which films starring Clint Eastwood did he direct himself?	did direct	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	city	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	former	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	dutch	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	queen	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	juliana	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	buried	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	city former	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	former dutch	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	dutch queen	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	queen juliana	
QALD2_te-89	In which city was the former Dutch queen Juliana buried?	juliana buried	
QALD2_te-90	Where is the residence of the prime minister of Spain?	residence	
QALD2_te-90	Where is the residence of the prime minister of Spain?	prime	
QALD2_te-90	Where is the residence of the prime minister of Spain?	minister	
QALD2_te-90	Where is the residence of the prime minister of Spain?	spain	
QALD2_te-90	Where is the residence of the prime minister of Spain?	residence prime	
QALD2_te-90	Where is the residence of the prime minister of Spain?	prime minister	
QALD2_te-90	Where is the residence of the prime minister of Spain?	minister spain	
QALD2_te-91	Which U.S. State has the abbreviation MN?	state	
QALD2_te-91	Which U.S. State has the abbreviation MN?	abbreviation	
QALD2_te-91	Which U.S. State has the abbreviation MN?	mn	
QALD2_te-91	Which U.S. State has the abbreviation MN?	state abbreviation	
QALD2_te-91	Which U.S. State has the abbreviation MN?	abbreviation mn	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	show	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	songs	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	bruce	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	springsteen	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	released	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	1980	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	1990	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	show songs	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	songs bruce	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	bruce springsteen	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	springsteen released	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	released 1980	
QALD2_te-92	Show me all songs from Bruce Springsteen released between 1980 and 1990.	1980 1990	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	movies	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	did	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	sam	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	raimi	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	direct	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	army	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	darkness	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	movies did	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	did sam	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	sam raimi	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	raimi direct	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	direct army	
QALD2_te-93	Which movies did Sam Raimi direct after Army of Darkness?	army darkness	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	wrote	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	lyrics	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	polish	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	national	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	anthem	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	wrote lyrics	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	lyrics polish	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	polish national	
QALD2_te-95	Who wrote the lyrics for the Polish national anthem?	national anthem	
QALD2_te-97	Who painted The Storm on the Sea of Galilee?	painted	
QALD2_te-97	Who painted The Storm on the Sea of Galilee?	storm	
QALD2_te-97	Who painted The Storm on the Sea of Galilee?	sea	
QALD2_te-97	Who painted The Storm on the Sea of Galilee?	galilee	
QALD2_te-97	Who painted The Storm on the Sea of Galilee?	painted storm	
QALD2_te-97	Who painted The Storm on the Sea of Galilee?	storm sea	
QALD2_te-97	Who painted The Storm on the Sea of Galilee?	sea galilee	
QALD2_te-98	Which country does the creator of Miffy come from?	country	
QALD2_te-98	Which country does the creator of Miffy come from?	creator	
QALD2_te-98	Which country does the creator of Miffy come from?	miffy	
QALD2_te-98	Which country does the creator of Miffy come from?	come	
QALD2_te-98	Which country does the creator of Miffy come from?	country creator	
QALD2_te-98	Which country does the creator of Miffy come from?	creator miffy	
QALD2_te-98	Which country does the creator of Miffy come from?	miffy come	
QALD2_te-99	For which label did Elvis record his first album?	label	
QALD2_te-99	For which label did Elvis record his first album?	did	
QALD2_te-99	For which label did Elvis record his first album?	elvis	
QALD2_te-99	For which label did Elvis record his first album?	record	
QALD2_te-99	For which label did Elvis record his first album?	album	
QALD2_te-99	For which label did Elvis record his first album?	label did	
QALD2_te-99	For which label did Elvis record his first album?	did elvis	
QALD2_te-99	For which label did Elvis record his first album?	elvis record	
QALD2_te-99	For which label did Elvis record his first album?	record album	
QALD2_te-100	Who produces Orangina?	produces	
QALD2_te-100	Who produces Orangina?	orangina	
QALD2_te-100	Who produces Orangina?	produces orangina	
QALD2_tr-1	Give me all female Russian astronauts.	give	
QALD2_tr-1	Give me all female Russian astronauts.	female	
QALD2_tr-1	Give me all female Russian astronauts.	russian	
QALD2_tr-1	Give me all female Russian astronauts.	astronauts	
QALD2_tr-1	Give me all female Russian astronauts.	give female	
QALD2_tr-1	Give me all female Russian astronauts.	female russian	
QALD2_tr-1	Give me all female Russian astronauts.	russian astronauts	
QALD2_tr-3	Who is the daughter of Bill Clinton married to?	daughter	
QALD2_tr-3	Who is the daughter of Bill Clinton married to?	bill	
QALD2_tr-3	Who is the daughter of Bill Clinton married to?	clinton	
QALD2_tr-3	Who is the daughter of Bill Clinton married to?	married	
QALD2_tr-3	Who is the daughter of Bill Clinton married to?	daughter bill	
QALD2_tr-3	Who is the daughter of Bill Clinton married to?	bill clinton	
QALD2_tr-3	Who is the daughter of Bill Clinton married to?	clinton married	
QALD2_tr-4	Which river does the Brooklyn Bridge cross?	river	
QALD2_tr-4	Which river does the Brooklyn Bridge cross?	brooklyn	
QALD2_tr-4	Which river does the Brooklyn Bridge cross?	bridge	
QALD2_tr-4	Which river does the Brooklyn Bridge cross?	cross	
QALD2_tr-4	Which river does the Brooklyn Bridge cross?	river brooklyn	
QALD2_tr-4	Which river does the Brooklyn Bridge cross?	brooklyn bridge	
QALD2_tr-4	Which river does the Brooklyn Bridge cross?	bridge cross	
QALD2_tr-6	Where did Abraham Lincoln die?	did	
QALD2_tr-6	Where did Abraham Lincoln die?	abraham	
QALD2_tr-6	Where did Abraham Lincoln die?	lincoln	
QALD2_tr-6	Where did Abraham Lincoln die?	die	
QALD2_tr-6	Where did Abraham Lincoln die?	did abraham	
QALD2_tr-6	Where did Abraham Lincoln die?	abraham lincoln	
QALD2_tr-6	Where did Abraham Lincoln die?	lincoln die	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	states	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	germany	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	governed	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	social	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	democratic	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	party	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	states germany	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	germany governed	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	governed social	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	social democratic	
QALD2_tr-8	Which states of Germany are governed by the Social Democratic Party?	democratic party	
QALD2_tr-9	Which U.S. states possess gold minerals?	states	
QALD2_tr-9	Which U.S. states possess gold minerals?	possess	
QALD2_tr-9	Which U.S. states possess gold minerals?	gold	
QALD2_tr-9	Which U.S. states possess gold minerals?	minerals	
QALD2_tr-9	Which U.S. states possess gold minerals?	states possess	
QALD2_tr-9	Which U.S. states possess gold minerals?	possess gold	
QALD2_tr-9	Which U.S. states possess gold minerals?	gold minerals	
QALD2_tr-10	In which country does the Nile start?	country	
QALD2_tr-10	In which country does the Nile start?	nile	
QALD2_tr-10	In which country does the Nile start?	start	
QALD2_tr-10	In which country does the Nile start?	country nile	
QALD2_tr-10	In which country does the Nile start?	nile start	
QALD2_tr-11	Which countries have places with more than two caves?	countries	
QALD2_tr-11	Which countries have places with more than two caves?	places	
QALD2_tr-11	Which countries have places with more than two caves?	two	
QALD2_tr-11	Which countries have places with more than two caves?	caves	
QALD2_tr-11	Which countries have places with more than two caves?	countries places	
QALD2_tr-11	Which countries have places with more than two caves?	places two	
QALD2_tr-11	Which countries have places with more than two caves?	two caves	
QALD2_tr-13	Which classis does the Millepede belong to?	classis	
QALD2_tr-13	Which classis does the Millepede belong to?	millepede	
QALD2_tr-13	Which classis does the Millepede belong to?	belong	
QALD2_tr-13	Which classis does the Millepede belong to?	classis millepede	
QALD2_tr-13	Which classis does the Millepede belong to?	millepede belong	
QALD2_tr-15	Who created Goofy?	created	
QALD2_tr-15	Who created Goofy?	goofy	
QALD2_tr-15	Who created Goofy?	created goofy	
QALD2_tr-16	Give me the capitals of all countries in Africa.	give	
QALD2_tr-16	Give me the capitals of all countries in Africa.	capitals	
QALD2_tr-16	Give me the capitals of all countries in Africa.	countries	
QALD2_tr-16	Give me the capitals of all countries in Africa.	africa	
QALD2_tr-16	Give me the capitals of all countries in Africa.	give capitals	
QALD2_tr-16	Give me the capitals of all countries in Africa.	capitals countries	
QALD2_tr-16	Give me the capitals of all countries in Africa.	countries africa	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	give	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	cities	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	new	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	jersey	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	100000	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	inhabitants	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	give cities	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	cities new	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	new jersey	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	jersey 100000	
QALD2_tr-17	Give me all cities in New Jersey with more than 100000 inhabitants.	100000 inhabitants	
QALD2_tr-18	Which museum exhibits The Scream by Munch?	museum	
QALD2_tr-18	Which museum exhibits The Scream by Munch?	exhibits	
QALD2_tr-18	Which museum exhibits The Scream by Munch?	scream	
QALD2_tr-18	Which museum exhibits The Scream by Munch?	munch	
QALD2_tr-18	Which museum exhibits The Scream by Munch?	museum exhibits	
QALD2_tr-18	Which museum exhibits The Scream by Munch?	exhibits scream	
QALD2_tr-18	Which museum exhibits The Scream by Munch?	scream munch	
QALD2_tr-21	Which states border Illinois?	states	
QALD2_tr-21	Which states border Illinois?	border	
QALD2_tr-21	Which states border Illinois?	illinois	
QALD2_tr-21	Which states border Illinois?	states border	
QALD2_tr-21	Which states border Illinois?	border illinois	
QALD2_tr-22	In which country is the Limerick Lake?	country	
QALD2_tr-22	In which country is the Limerick Lake?	limerick	
QALD2_tr-22	In which country is the Limerick Lake?	lake	
QALD2_tr-22	In which country is the Limerick Lake?	country limerick	
QALD2_tr-22	In which country is the Limerick Lake?	limerick lake	
QALD2_tr-23	Which television shows were created by Walt Disney?	television	
QALD2_tr-23	Which television shows were created by Walt Disney?	shows	
QALD2_tr-23	Which television shows were created by Walt Disney?	created	
QALD2_tr-23	Which television shows were created by Walt Disney?	walt	
QALD2_tr-23	Which television shows were created by Walt Disney?	disney	
QALD2_tr-23	Which television shows were created by Walt Disney?	television shows	
QALD2_tr-23	Which television shows were created by Walt Disney?	shows created	
QALD2_tr-23	Which television shows were created by Walt Disney?	created walt	
QALD2_tr-23	Which television shows were created by Walt Disney?	walt disney	
QALD2_tr-24	Which mountain is the highest after the Annapurna?	mountain	
QALD2_tr-24	Which mountain is the highest after the Annapurna?	highest	
QALD2_tr-24	Which mountain is the highest after the Annapurna?	annapurna	
QALD2_tr-24	Which mountain is the highest after the Annapurna?	mountain highest	
QALD2_tr-24	Which mountain is the highest after the Annapurna?	highest annapurna	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	films	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	directed	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	garry	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	marshall	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	julia	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	roberts	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	starring	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	films directed	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	directed garry	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	garry marshall	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	marshall julia	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	julia roberts	
QALD2_tr-25	In which films directed by Garry Marshall was Julia Roberts starring?	roberts starring	
QALD2_tr-26	Which bridges are of the same type as the Manhattan Bridge?	bridges	
QALD2_tr-26	Which bridges are of the same type as the Manhattan Bridge?	type	
QALD2_tr-26	Which bridges are of the same type as the Manhattan Bridge?	manhattan	
QALD2_tr-26	Which bridges are of the same type as the Manhattan Bridge?	bridge	
QALD2_tr-26	Which bridges are of the same type as the Manhattan Bridge?	bridges type	
QALD2_tr-26	Which bridges are of the same type as the Manhattan Bridge?	type manhattan	
QALD2_tr-26	Which bridges are of the same type as the Manhattan Bridge?	manhattan bridge	
QALD2_tr-28	Which European countries have a constitutional monarchy?	european	
QALD2_tr-28	Which European countries have a constitutional monarchy?	countries	
QALD2_tr-28	Which European countries have a constitutional monarchy?	constitutional	
QALD2_tr-28	Which European countries have a constitutional monarchy?	monarchy	
QALD2_tr-28	Which European countries have a constitutional monarchy?	european countries	
QALD2_tr-28	Which European countries have a constitutional monarchy?	countries constitutional	
QALD2_tr-28	Which European countries have a constitutional monarchy?	constitutional monarchy	
QALD2_tr-29	Which awards did WikiLeaks win?	awards	
QALD2_tr-29	Which awards did WikiLeaks win?	did	
QALD2_tr-29	Which awards did WikiLeaks win?	wikileaks	
QALD2_tr-29	Which awards did WikiLeaks win?	win	
QALD2_tr-29	Which awards did WikiLeaks win?	awards did	
QALD2_tr-29	Which awards did WikiLeaks win?	did wikileaks	
QALD2_tr-29	Which awards did WikiLeaks win?	wikileaks win	
QALD2_tr-30	Which state of the USA has the highest population density?	state	
QALD2_tr-30	Which state of the USA has the highest population density?	usa	
QALD2_tr-30	Which state of the USA has the highest population density?	highest	
QALD2_tr-30	Which state of the USA has the highest population density?	population	
QALD2_tr-30	Which state of the USA has the highest population density?	density	
QALD2_tr-30	Which state of the USA has the highest population density?	state usa	
QALD2_tr-30	Which state of the USA has the highest population density?	usa highest	
QALD2_tr-30	Which state of the USA has the highest population density?	highest population	
QALD2_tr-30	Which state of the USA has the highest population density?	population density	
QALD2_tr-31	What is the currency of the Czech Republic?	currency	
QALD2_tr-31	What is the currency of the Czech Republic?	czech	
QALD2_tr-31	What is the currency of the Czech Republic?	republic	
QALD2_tr-31	What is the currency of the Czech Republic?	currency czech	
QALD2_tr-31	What is the currency of the Czech Republic?	czech republic	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	countries	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	european	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	union	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	adopted	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	euro	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	countries european	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	european union	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	union adopted	
QALD2_tr-32	Which countries in the European Union adopted the Euro?	adopted euro	
QALD2_tr-34	Which countries have more than two official languages?	countries	
QALD2_tr-34	Which countries have more than two official languages?	two	
QALD2_tr-34	Which countries have more than two official languages?	official	
QALD2_tr-34	Which countries have more than two official languages?	languages	
QALD2_tr-34	Which countries have more than two official languages?	countries two	
QALD2_tr-34	Which countries have more than two official languages?	two official	
QALD2_tr-34	Which countries have more than two official languages?	official languages	
QALD2_tr-35	Who is the owner of Universal Studios?	owner	
QALD2_tr-35	Who is the owner of Universal Studios?	universal	
QALD2_tr-35	Who is the owner of Universal Studios?	studios	
QALD2_tr-35	Who is the owner of Universal Studios?	owner universal	
QALD2_tr-35	Who is the owner of Universal Studios?	universal studios	
QALD2_tr-36	Through which countries does the Yenisei river flow?	countries	
QALD2_tr-36	Through which countries does the Yenisei river flow?	yenisei	
QALD2_tr-36	Through which countries does the Yenisei river flow?	river	
QALD2_tr-36	Through which countries does the Yenisei river flow?	flow	
QALD2_tr-36	Through which countries does the Yenisei river flow?	countries yenisei	
QALD2_tr-36	Through which countries does the Yenisei river flow?	yenisei river	
QALD2_tr-36	Through which countries does the Yenisei river flow?	river flow	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	monarchs	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	united	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	kingdom	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	married	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	german	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	monarchs united	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	united kingdom	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	kingdom married	
QALD2_tr-38	Which monarchs of the United Kingdom were married to a German?	married german	
QALD2_tr-40	What is the highest mountain in Australia?	highest	
QALD2_tr-40	What is the highest mountain in Australia?	mountain	
QALD2_tr-40	What is the highest mountain in Australia?	australia	
QALD2_tr-40	What is the highest mountain in Australia?	highest mountain	
QALD2_tr-40	What is the highest mountain in Australia?	mountain australia	
QALD2_tr-41	Give me all soccer clubs in Spain.	give	
QALD2_tr-41	Give me all soccer clubs in Spain.	soccer	
QALD2_tr-41	Give me all soccer clubs in Spain.	clubs	
QALD2_tr-41	Give me all soccer clubs in Spain.	spain	
QALD2_tr-41	Give me all soccer clubs in Spain.	give soccer	
QALD2_tr-41	Give me all soccer clubs in Spain.	soccer clubs	
QALD2_tr-41	Give me all soccer clubs in Spain.	clubs spain	
QALD2_tr-42	What are the official languages of the Philippines?	official	
QALD2_tr-42	What are the official languages of the Philippines?	languages	
QALD2_tr-42	What are the official languages of the Philippines?	philippines	
QALD2_tr-42	What are the official languages of the Philippines?	official languages	
QALD2_tr-42	What are the official languages of the Philippines?	languages philippines	
QALD2_tr-43	Who is the mayor of New York City?	mayor	
QALD2_tr-43	Who is the mayor of New York City?	new	
QALD2_tr-43	Who is the mayor of New York City?	york	
QALD2_tr-43	Who is the mayor of New York City?	city	
QALD2_tr-43	Who is the mayor of New York City?	mayor new	
QALD2_tr-43	Who is the mayor of New York City?	new york	
QALD2_tr-43	Who is the mayor of New York City?	york city	
QALD2_tr-44	Who designed the Brooklyn Bridge?	designed	
QALD2_tr-44	Who designed the Brooklyn Bridge?	brooklyn	
QALD2_tr-44	Who designed the Brooklyn Bridge?	bridge	
QALD2_tr-44	Who designed the Brooklyn Bridge?	designed brooklyn	
QALD2_tr-44	Who designed the Brooklyn Bridge?	brooklyn bridge	
QALD2_tr-45	Which telecommunications organizations are located in Belgium?	telecommunications	
QALD2_tr-45	Which telecommunications organizations are located in Belgium?	organizations	
QALD2_tr-45	Which telecommunications organizations are located in Belgium?	located	
QALD2_tr-45	Which telecommunications organizations are located in Belgium?	belgium	
QALD2_tr-45	Which telecommunications organizations are located in Belgium?	telecommunications organizations	
QALD2_tr-45	Which telecommunications organizations are located in Belgium?	organizations located	
QALD2_tr-45	Which telecommunications organizations are located in Belgium?	located belgium	
QALD2_tr-47	What is the highest place of Karakoram?	highest	
QALD2_tr-47	What is the highest place of Karakoram?	place	
QALD2_tr-47	What is the highest place of Karakoram?	karakoram	
QALD2_tr-47	What is the highest place of Karakoram?	highest place	
QALD2_tr-47	What is the highest place of Karakoram?	place karakoram	
QALD2_tr-49	Give me all companies in the advertising industry.	give	
QALD2_tr-49	Give me all companies in the advertising industry.	companies	
QALD2_tr-49	Give me all companies in the advertising industry.	advertising	
QALD2_tr-49	Give me all companies in the advertising industry.	industry	
QALD2_tr-49	Give me all companies in the advertising industry.	give companies	
QALD2_tr-49	Give me all companies in the advertising industry.	companies advertising	
QALD2_tr-49	Give me all companies in the advertising industry.	advertising industry	
QALD2_tr-50	What did Bruce Carver die from?	did	
QALD2_tr-50	What did Bruce Carver die from?	bruce	
QALD2_tr-50	What did Bruce Carver die from?	carver	
QALD2_tr-50	What did Bruce Carver die from?	die	
QALD2_tr-50	What did Bruce Carver die from?	did bruce	
QALD2_tr-50	What did Bruce Carver die from?	bruce carver	
QALD2_tr-50	What did Bruce Carver die from?	carver die	
QALD2_tr-51	Give me all school types.	give	
QALD2_tr-51	Give me all school types.	school	
QALD2_tr-51	Give me all school types.	types	
QALD2_tr-51	Give me all school types.	give school	
QALD2_tr-51	Give me all school types.	school types	
QALD2_tr-52	Which presidents were born in 1945?	presidents	
QALD2_tr-52	Which presidents were born in 1945?	born	
QALD2_tr-52	Which presidents were born in 1945?	1945	
QALD2_tr-52	Which presidents were born in 1945?	presidents born	
QALD2_tr-52	Which presidents were born in 1945?	born 1945	
QALD2_tr-53	Give me all presidents of the United States.	give	
QALD2_tr-53	Give me all presidents of the United States.	presidents	
QALD2_tr-53	Give me all presidents of the United States.	united	
QALD2_tr-53	Give me all presidents of the United States.	states	
QALD2_tr-53	Give me all presidents of the United States.	give presidents	
QALD2_tr-53	Give me all presidents of the United States.	presidents united	
